comp_mp-8154_mp-1645230,2.0
comp_mp-1216668_mp-1046206,2.0
comp_mp-1194369_mp-2714520,2.0
comp_mp-850251_mp-1197121,2.0
comp_mp-2715357_mp-1101178,2.0
comp_mp-778824_mp-1198551,2.0
comp_mp-1228430_mp-775944,2.0
comp_mp-1408168_mp-1204623,2.0
comp_mp-555681_mp-769560,2.0
comp_mp-505141_mp-1378442,2.0
comp_mp-554061_mp-30960,2.0
comp_mp-24714_mp-697260,2.0
comp_mp-2716029_mp-2226809,2.0
comp_mp-753164_mp-1177269,2.0
comp_mp-1210564_mp-778752,2.0
comp_mp-1210963_mp-753168,2.0
comp_mp-1207451_mp-772638,2.0
comp_mp-650929_mp-5449,2.0
comp_mp-1520270_mp-685365,2.0
comp_mp-757577_mp-2223064,2.0
comp_mp-1397656_mp-1307881,2.0
comp_mp-1221502_mp-1229130,2.0
comp_mp-765243_mp-1519208,2.0
comp_mp-2715434_mp-28129,2.0
comp_mp-1376556_mp-19085,2.0
comp_mp-2712844_mp-1043813,2.0
comp_mp-1220012_mp-1520521,2.0
comp_mp-706616_mp-2716172,2.0
comp_mp-1227381_mp-1364429,2.0
comp_mp-557492_mp-1520495,2.0
comp_mp-726240_mp-554829,2.0
comp_mp-772400_mp-770518,2.0
comp_mp-25398_mp-758385,2.0
comp_mp-1037964_mp-35493,2.0
comp_mp-1227861_mp-849709,2.0
comp_mp-760109_mp-818385,2.0
comp_mp-694933_mp-1147686,2.0
comp_mp-1519815_mp-1280709,2.0
comp_mp-1219516_mp-1046651,2.0
comp_mp-1101180_mp-1221152,2.0
comp_mp-1361638_mp-1207960,2.0
comp_mp-2713655_mp-1041401,2.0
comp_mp-1294264_mp-776008,2.0
comp_mp-1043629_mp-1197599,2.0
comp_mp-2715963_mp-1043305,2.0
comp_mp-1228699_mp-2218121,2.0
comp_mp-10695_mp-2716500,2.0
comp_mp-754262_mp-2714609,2.0
comp_mp-24267_mp-541380,2.0
comp_mp-1196099_mp-2715441,2.0
