mp-10000,0
mp-10014,0
mp-1002210,0
mp-10026,0
mp-10027,0
mp-10033,0
mp-1004526,0
mp-1006886,0
mp-1008471,0
mp-1008626,0
mp-1008650,0
mp-1008676,0
mp-1008682,0
mp-1008752,0
mp-1008860,0
mp-1008926,0
mp-1008928,0
mp-1008998,0
mp-1008999,0
mp-1009008,0
mp-1009079,0
mp-1009222,0
mp-1009581,0
mp-1009641,0
mp-10109,0
mp-1011374,0
mp-1011375,0
mp-1011376,0
mp-1011377,0
mp-1013525,0
mp-1013526,0
mp-1018028,0
mp-1018075,0
mp-1018107,0
mp-1018150,0
mp-1018663,0
mp-1018665,0
mp-1018675,0
mp-1018679,0
mp-1018683,0
mp-1018687,0
mp-1018692,0
mp-10187,0
mp-1018706,0
mp-1018707,0
mp-1018722,0
mp-1018727,0
mp-1018728,0
mp-1018732,0
mp-1018751,0
mp-1018792,0
mp-1018793,0
mp-10188,0
mp-1018804,0
mp-1018807,0
mp-1018809,0
mp-1018817,0
mp-1018829,0
mp-1018940,0
mp-1018954,0
mp-1019091,0
mp-1019107,0
mp-1019253,0
mp-1019266,0
mp-1019276,0
mp-1019322,0
mp-1019324,0
mp-10195,0
mp-10204,0
mp-1021484,0
mp-1021499,0
mp-1021511,0
mp-1022717,0
mp-10228,0
mp-1023128,0
mp-1023924,0
mp-1023925,0
mp-1023926,0
mp-1023933,0
mp-1023934,0
mp-1023935,0
mp-1023936,0
mp-1023937,0
mp-1023938,0
mp-1023939,0
mp-1023940,0
mp-1023942,0
mp-1024087,0
mp-1025077,0
mp-1025159,0
mp-1025395,0
mp-1025418,0
mp-1025459,0
mp-1025470,0
mp-1025472,0
mp-1025482,0
mp-1025522,0
mp-1025537,0
mp-1025571,0
mp-1025572,0
mp-1025573,0
mp-1025576,0
mp-10256,0
mp-1025799,0
mp-1025874,0
mp-10264,0
mp-1027525,0
mp-1027692,0
mp-1028,0
mp-10281,0
mp-1028441,0
mp-1028586,0
mp-1028698,0
mp-1030319,0
mp-1040452,0
mp-1042086,0
mp-1042098,0
mp-1042100,0
mp-1042106,0
mp-1042111,0
mp-1042115,0
mp-1050,0
mp-10534,0
mp-1055,0
mp-1055905,0
mp-1061769,0
mp-1062030,0
mp-10628,0
mp-10629,0
mp-10633,0
mp-10643,0
mp-10645,0
mp-10646,0
mp-10648,0
mp-10652,0
mp-1065583,0
mp-10656,0
mp-1066480,0
mp-1066497,0
mp-10678,0
mp-1068,0
mp-1068462,0
mp-10695,0
mp-1070,0
mp-1071078,0
mp-1071269,0
mp-1071319,0
mp-1071948,0
mp-1072086,0
mp-1072088,0
mp-1072113,0
mp-1072192,0
mp-1072244,0
mp-1072474,0
mp-1072712,0
mp-1072729,0
mp-10761,0
mp-10764,0
mp-1076964,0
mp-1076966,0
mp-1077021,0
mp-1077033,0
mp-1077072,0
mp-1077263,0
mp-1077365,0
mp-1077525,0
mp-1077779,0
mp-1077948,0
mp-1077978,0
mp-1078012,0
mp-1078508,0
mp-1078538,0
mp-1078612,0
mp-1078669,0
mp-1078815,0
mp-1078945,0
mp-1078991,0
mp-1079443,0
mp-1079673,0
mp-1079818,0
mp-1079832,0
mp-1079888,0
mp-1080073,0
mp-1080120,0
mp-1080248,0
mp-1080249,0
mp-1080250,0
mp-1080251,0
mp-1080252,0
mp-1080255,0
mp-1080256,0
mp-1080257,0
mp-1080259,0
mp-1080260,0
mp-1080261,0
mp-1080262,0
mp-1080263,0
mp-1080264,0
mp-1080265,0
mp-1080266,0
mp-1080267,0
mp-1080268,0
mp-1080269,0
mp-1080270,0
mp-1080272,0
mp-1080273,0
mp-1080274,0
mp-1080275,0
mp-1080277,0
mp-1080278,0
mp-1080279,0
mp-1080280,0
mp-1080281,0
mp-1080288,0
mp-1080291,0
mp-1080292,0
mp-1080293,0
mp-1080294,0
mp-1080295,0
mp-1080296,0
mp-1080297,0
mp-1080298,0
mp-1080299,0
mp-1080300,0
mp-1080301,0
mp-1080302,0
mp-1080303,0
mp-1080304,0
mp-1080305,0
mp-1080306,0
mp-1080307,0
mp-1080308,0
mp-1080309,0
mp-1080310,0
mp-1080311,0
mp-1080312,0
mp-1080313,0
mp-1080314,0
mp-1080316,0
mp-1080317,0
mp-1080319,0
mp-1080320,0
mp-1080321,0
mp-1080323,0
mp-1080324,0
mp-1080325,0
mp-1080326,0
mp-1080327,0
mp-1080328,0
mp-1080329,0
mp-1080330,0
mp-1080332,0
mp-1080334,0
mp-1080335,0
mp-1080337,0
mp-1080338,0
mp-1080340,0
mp-1080341,0
mp-1080344,0
mp-1080345,0
mp-1080346,0
mp-1080347,0
mp-1080348,0
mp-1080349,0
mp-1080350,0
mp-1080351,0
mp-1080352,0
mp-1080353,0
mp-1080354,0
mp-1080355,0
mp-1080356,0
mp-1080357,0
mp-1080358,0
mp-1080359,0
mp-1080360,0
mp-1080361,0
mp-1080362,0
mp-1080363,0
mp-1080364,0
mp-1080365,0
mp-1080366,0
mp-1080367,0
mp-1080369,0
mp-1080370,0
mp-1080371,0
mp-1080372,0
mp-1080373,0
mp-1080374,0
mp-1080375,0
mp-1080628,0
mp-1080629,0
mp-1080630,0
mp-1080631,0
mp-1080632,0
mp-1080633,0
mp-1080634,0
mp-1080635,0
mp-1080636,0
mp-1080637,0
mp-1080638,0
mp-1080639,0
mp-1080640,0
mp-1080641,0
mp-1080642,0
mp-1080689,0
mp-1080793,0
mp-1080851,0
mp-1080852,0
mp-1080853,0
mp-1080854,0
mp-1080855,0
mp-1080856,0
mp-1080857,0
mp-1080858,0
mp-1080859,0
mp-1080860,0
mp-1080863,0
mp-1080864,0
mp-1080865,0
mp-1080866,0
mp-1080867,0
mp-1081,0
mp-10844,0
mp-10845,0
mp-1084847,0
mp-1084851,0
mp-1086673,0
mp-1087241,0
mp-1087242,0
mp-1087497,0
mp-1087512,0
mp-1087550,0
mp-1087552,0
mp-1087553,0
mp-1087554,0
mp-1087555,0
mp-1090,0
mp-1094027,0
mp-1094038,0
mp-1094089,0
mp-1094151,0
mp-1094152,0
mp-1094153,0
mp-1095184,0
mp-1095335,0
mp-1095440,0
mp-1095479,0
mp-1095493,0
mp-1095508,0
mp-1095641,0
mp-1095694,0
mp-1096,0
mp-1096430,0
mp-1096431,0
mp-1096432,0
mp-1096791,0
mp-1096929,0
mp-1096941,0
mp-1097707,0
mp-1098702,0
mp-1098703,0
mp-1098704,0
mp-1098705,0
mp-1098706,0
mp-1098707,0
mp-1098708,0
mp-1099574,0
mp-1099575,0
mp-1100189,0
mp-1100266,0
mp-1100827,0
mp-1100925,0
mp-1100973,0
mp-1101023,0
mp-1101086,0
mp-1101099,0
mp-1101100,0
mp-1101121,0
mp-1101145,0
mp-1101148,0
mp-1101258,0
mp-1101826,0
mp-1101873,0
mp-1101969,0
mp-1102002,0
mp-1102261,0
mp-1102324,0
mp-1102379,0
mp-1102447,0
mp-1102510,0
mp-1102515,0
mp-1102559,0
mp-1102743,0
mp-1102845,0
mp-1102847,0
mp-1102900,0
mp-1103125,0
mp-1103177,0
mp-1103188,0
mp-1103226,0
mp-1103235,0
mp-1103359,0
mp-1103512,0
mp-1103625,0
mp-1103643,0
mp-1103658,0
mp-1103738,0
mp-1103820,0
mp-1103932,0
mp-1104180,0
mp-1104212,0
mp-1104233,0
mp-1104327,0
mp-1104504,0
mp-1104531,0
mp-1104577,0
mp-1104890,0
mp-1105026,0
mp-1105049,0
mp-1105666,0
mp-1105684,0
mp-1105821,0
mp-1105836,0
mp-1105966,0
mp-1105994,0
mp-1106110,0
mp-1106121,0
mp-1106290,0
mp-1106367,0
mp-1106376,0
mp-1115,0
mp-1119,0
mp-1120746,0
mp-1120748,0
mp-1120759,0
mp-1120762,0
mp-1120781,0
mp-1123,0
mp-11324,0
mp-1133,0
mp-11447,0
mp-1146,0
mp-1147712,0
mp-1147746,0
mp-11584,0
mp-1161,0
mp-11675,0
mp-1168,0
mp-11687,0
mp-11693,0
mp-1172860,0
mp-1173070,0
mp-1173504,0
mp-1173507,0
mp-1173590,0
mp-1173629,0
mp-1173644,0
mp-1176,0
mp-11765,0
mp-1178763,0
mp-1179059,0
mp-1179413,0
mp-11800,0
mp-1180046,0
mp-1180929,0
mp-1181164,0
mp-1181516,0
mp-1181732,0
mp-1181862,0
mp-1181961,0
mp-1183005,0
mp-1183040,0
mp-1183234,0
mp-1183249,0
mp-1183254,0
mp-1183651,0
mp-1183665,0
mp-1183684,0
mp-1183699,0
mp-1183728,0
mp-1183733,0
mp-1183858,0
mp-1183984,0
mp-1184256,0
mp-1184307,0
mp-1184315,0
mp-1184373,0
mp-1184385,0
mp-1184509,0
mp-1184541,0
mp-1184547,0
mp-1184749,0
mp-1184783,0
mp-1185504,0
mp-1185605,0
mp-1185988,0
mp-1185993,0
mp-1186,0
mp-1186027,0
mp-1186219,0
mp-1186234,0
mp-1186355,0
mp-1186370,0
mp-1186391,0
mp-1186431,0
mp-1186463,0
mp-1186629,0
mp-1186638,0
mp-1186803,0
mp-1186903,0
mp-1186975,0
mp-1187016,0
mp-1187062,0
mp-1187074,0
mp-1187302,0
mp-1187303,0
mp-1187309,0
mp-1187392,0
mp-1187477,0
mp-1187912,0
mp-1188005,0
mp-1188055,0
mp-1188133,0
mp-1188175,0
mp-1188185,0
mp-1188216,0
mp-1188427,0
mp-1188532,0
mp-1188645,0
mp-1188655,0
mp-1189023,0
mp-1189032,0
mp-1189125,0
mp-1189209,0
mp-1189318,0
mp-1189525,0
mp-1189540,0
mp-1189748,0
mp-1189791,0
mp-1190,0
mp-1190042,0
mp-1190410,0
mp-1190583,0
mp-1190691,0
mp-1190964,0
mp-1191680,0
mp-1192175,0
mp-1192606,0
mp-1193566,0
mp-1193639,0
mp-1193776,0
mp-1193856,0
mp-1193944,0
mp-1193977,0
mp-1194185,0
mp-1196782,0
mp-1197019,0
mp-1197374,0
mp-1197413,0
mp-1198139,0
mp-1198191,0
mp-1199343,0
mp-1200463,0
mp-1200568,0
mp-1200836,0
mp-1201158,0
mp-1201781,0
mp-1202023,0
mp-1202035,0
mp-1202182,0
mp-1202959,0
mp-1204382,0
mp-1204799,0
mp-1205297,0
mp-1205321,0
mp-1205354,0
mp-1205384,0
mp-1205450,0
mp-1206038,0
mp-1206225,0
mp-1206272,0
mp-1206743,0
mp-1206914,0
mp-1206927,0
mp-1206966,0
mp-1206986,0
mp-1207193,0
mp-1207258,0
mp-1207280,0
mp-1207306,0
mp-1207735,0
mp-1207843,0
mp-1207855,0
mp-1207893,0
mp-1208221,0
mp-1208223,0
mp-1208273,0
mp-1208304,0
mp-1208306,0
mp-1208313,0
mp-1208342,0
mp-12087,0
mp-1209671,0
mp-1209790,0
mp-1209822,0
mp-1209834,0
mp-1210280,0
mp-1210578,0
mp-1210708,0
mp-1211453,0
mp-12117,0
mp-1213750,0
mp-1213754,0
mp-1213756,0
mp-1214,0
mp-1214753,0
mp-1215280,0
mp-1215359,0
mp-1215375,0
mp-1215393,0
mp-1215400,0
mp-1215419,0
mp-1215426,0
mp-1215543,0
mp-1215598,0
mp-1215634,0
mp-1215699,0
mp-1215747,0
mp-1215925,0
mp-1216446,0
mp-1216463,0
mp-1216498,0
mp-1216618,0
mp-1216778,0
mp-1216920,0
mp-1217073,0
mp-1217101,0
mp-1217116,0
mp-1217121,0
mp-1217163,0
mp-1217166,0
mp-1217172,0
mp-1217180,0
mp-1217188,0
mp-1217192,0
mp-1217210,0
mp-1217326,0
mp-1217357,0
mp-1217358,0
mp-1217388,0
mp-1217429,0
mp-1217439,0
mp-1217443,0
mp-1217445,0
mp-1217447,0
mp-1217469,0
mp-1217494,0
mp-1217564,0
mp-1217665,0
mp-1217676,0
mp-1217915,0
mp-1218017,0
mp-1218055,0
mp-1219373,0
mp-1219395,0
mp-1219396,0
mp-1219856,0
mp-1219986,0
mp-1220037,0
mp-1220048,0
mp-1220085,0
mp-1220109,0
mp-1220205,0
mp-1220206,0
mp-1220218,0
mp-1220359,0
